gender,region,highest_education,num_of_prev_attempts,studied_credits,disability,Class Label
0,1,2,0,60,0,Fail
0,1,0,0,120,0,Pass
0,11,2,0,60,0,Fail
1,5,1,0,90,0,Distinction
0,0,0,0,30,0,Pass
0,7,2,0,60,0,Withdrawn
0,4,2,0,90,0,Fail
0,8,1,0,60,0,Pass
0,3,0,0,60,0,Withdrawn
0,9,0,0,90,0,Pass
0,7,0,0,60,0,Pass
0,2,2,0,90,0,Withdrawn
0,7,1,0,60,0,Fail
0,7,2,0,30,0,Withdrawn
0,0,2,0,30,0,Pass
0,9,0,0,120,0,Withdrawn
0,7,0,0,150,0,Withdrawn
0,7,2,0,30,0,Withdrawn
0,12,1,0,90,0,Pass
0,2,0,0,30,0,Withdrawn
0,9,2,0,60,0,Withdrawn
0,6,2,0,60,0,Withdrawn
0,1,1,0,90,0,Pass
0,8,2,0,30,0,Withdrawn
0,7,1,0,30,0,Pass
0,3,2,0,150,0,Withdrawn
0,12,2,0,120,0,Fail
0,11,2,0,120,0,Withdrawn
0,2,1,0,30,0,Pass
0,1,1,0,180,0,Fail
0,4,1,0,60,0,Fail
0,3,0,0,60,0,Withdrawn
0,8,1,0,30,0,Withdrawn
0,0,1,0,60,0,Withdrawn
0,3,0,0,30,0,Pass
0,2,2,0,90,1,Withdrawn
0,5,2,0,30,0,Fail
0,5,0,0,30,0,Fail
0,2,1,0,90,0,Distinction
0,4,0,0,60,0,Pass
0,2,0,0,90,0,Fail
0,6,2,0,60,0,Withdrawn
0,1,0,0,90,0,Pass
0,0,2,0,60,0,Fail
1,12,0,0,60,0,Fail
1,2,0,0,90,1,Withdrawn
0,6,0,0,30,1,Withdrawn
1,5,2,0,90,0,Fail
0,9,2,0,60,0,Withdrawn
0,8,0,0,60,0,Withdrawn
1,6,2,0,30,0,Fail
0,2,2,0,60,1,Withdrawn
0,12,0,0,60,0,Pass
1,5,1,0,90,0,Pass
0,3,2,0,60,0,Withdrawn
0,2,2,0,60,0,Pass
0,11,1,0,60,0,Withdrawn
0,7,0,0,60,0,Fail
0,6,0,0,30,0,Withdrawn
0,4,1,0,60,0,Withdrawn
1,4,0,0,60,0,Fail
0,2,2,0,90,1,Pass
0,10,0,0,60,0,Withdrawn
0,9,0,0,60,0,Fail
0,6,2,0,60,0,Withdrawn
0,2,1,0,90,0,Withdrawn
0,12,0,0,90,0,Pass
0,7,0,0,60,0,Fail
0,9,2,0,60,0,Pass
0,6,0,0,30,0,Withdrawn
0,3,0,0,120,0,Fail
0,11,2,0,60,0,Withdrawn
0,7,0,0,90,0,Pass
0,12,0,0,90,0,Distinction
0,1,0,0,60,0,Withdrawn
0,5,0,0,60,0,Distinction
0,2,2,0,60,0,Fail
0,9,0,0,60,0,Pass
0,0,1,0,60,0,Pass
1,1,0,0,120,0,Withdrawn
1,8,0,0,90,0,Withdrawn
1,12,0,0,90,0,Withdrawn
0,12,1,0,30,0,Withdrawn
0,3,1,0,30,0,Distinction
1,4,1,0,60,0,Withdrawn
1,2,3,0,90,0,Fail
0,3,0,0,30,0,Withdrawn
0,1,0,0,60,0,Withdrawn
1,2,2,0,210,0,Withdrawn
1,4,0,0,30,0,Withdrawn
0,0,2,0,120,0,Fail
1,12,1,0,30,0,Withdrawn
0,12,1,0,60,0,Distinction
0,12,1,0,30,0,Distinction
0,7,0,0,60,0,Pass
0,8,0,0,60,0,Pass
0,0,0,0,60,0,Fail
0,6,4,0,60,0,Pass
1,0,0,0,120,0,Withdrawn
1,10,0,0,60,1,Withdrawn
0,9,0,0,90,0,Fail
1,6,0,0,90,0,Pass
0,0,0,0,90,0,Fail
1,1,0,0,60,0,Withdrawn
0,1,0,0,150,0,Withdrawn
0,6,0,0,90,0,Withdrawn
0,5,0,0,30,0,Pass
1,6,0,0,120,0,Pass
1,9,2,0,90,0,Pass
0,9,0,0,60,0,Pass
0,11,2,0,120,0,Withdrawn
0,7,0,0,30,0,Fail
0,6,2,0,60,0,Fail
0,0,2,0,60,0,Fail
0,4,2,0,60,0,Withdrawn
0,3,1,0,60,0,Withdrawn
1,11,0,0,30,0,Distinction
1,1,0,0,60,0,Withdrawn
0,9,0,0,90,0,Withdrawn
0,12,2,0,150,0,Pass
0,8,0,0,60,0,Distinction
1,7,0,0,120,0,Distinction
1,11,1,0,90,0,Pass
1,12,2,0,60,1,Withdrawn
0,9,0,0,60,0,Withdrawn
1,10,0,0,60,0,Pass
0,4,0,0,60,0,Withdrawn
0,0,2,0,30,0,Pass
0,8,2,0,60,0,Fail
0,7,2,0,90,0,Withdrawn
0,1,2,0,90,0,Pass
1,6,1,0,90,0,Withdrawn
0,7,2,0,30,0,Pass
1,10,0,0,60,1,Pass
0,12,0,0,60,0,Pass
0,5,1,0,30,0,Withdrawn
0,11,0,0,90,0,Pass
1,10,2,0,60,0,Distinction
0,7,2,0,30,0,Withdrawn
1,0,0,0,90,0,Withdrawn
0,0,0,0,60,0,Withdrawn
0,8,2,0,60,0,Withdrawn
0,6,2,0,60,0,Distinction
0,6,2,0,30,0,Distinction
0,0,0,0,60,1,Withdrawn
0,0,1,0,60,0,Pass
0,12,0,0,60,0,Fail
0,8,0,0,60,0,Withdrawn
1,7,0,0,30,0,Pass
0,4,0,0,30,0,Withdrawn
0,0,2,0,30,0,Fail
0,6,4,0,60,0,Withdrawn
0,1,1,0,90,0,Withdrawn
0,12,1,0,120,0,Withdrawn
0,1,4,0,60,0,Fail
1,12,2,0,180,0,Fail
0,7,0,0,60,0,Withdrawn
0,7,1,0,30,0,Pass
0,6,2,0,30,0,Pass
0,4,0,0,30,0,Withdrawn
1,2,0,0,90,0,Fail
0,3,2,0,60,0,Withdrawn
1,6,2,0,30,0,Withdrawn
0,10,2,0,30,0,Pass
0,3,1,0,60,0,Pass
0,10,2,0,60,0,Withdrawn
0,11,2,0,60,0,Fail
0,2,0,0,30,1,Pass
0,0,2,0,60,0,Distinction
0,12,0,0,90,1,Pass
0,7,2,0,60,0,Withdrawn
0,3,0,0,60,0,Fail
0,1,4,0,60,0,Pass
0,7,1,0,60,0,Pass
0,1,0,0,90,0,Pass
0,3,0,0,120,0,Withdrawn
1,7,0,0,120,0,Pass
1,3,3,0,90,0,Withdrawn
0,10,1,0,60,0,Pass
0,0,0,0,60,0,Pass
1,11,0,0,90,0,Withdrawn
0,4,0,0,90,0,Fail
0,3,0,0,90,1,Pass
0,4,0,0,60,0,Withdrawn
1,2,2,0,120,1,Withdrawn
0,12,2,0,60,0,Withdrawn
0,7,2,0,120,0,Withdrawn
1,7,1,0,60,0,Withdrawn
0,7,0,0,150,0,Withdrawn
0,12,1,0,30,0,Distinction
0,10,0,0,60,0,Fail
0,1,2,0,60,0,Withdrawn
1,4,0,0,120,0,Fail
0,1,0,0,60,0,Pass
0,9,0,0,60,0,Distinction
0,12,0,0,90,0,Withdrawn
0,4,2,0,60,0,Pass
1,5,1,0,90,0,Withdrawn
1,7,0,0,90,0,Pass
0,12,2,0,90,0,Fail
1,3,0,0,60,0,Withdrawn
1,12,1,0,60,0,Fail
0,10,0,0,120,0,Distinction
0,12,0,0,30,0,Distinction
0,3,0,0,30,1,Distinction
0,7,2,0,120,0,Fail
1,4,0,0,120,0,Pass
0,7,2,0,120,1,Withdrawn
0,3,0,0,150,0,Withdrawn
1,11,0,0,120,0,Withdrawn
0,2,2,0,60,0,Withdrawn
1,0,3,0,60,0,Pass
0,10,0,0,60,0,Withdrawn
1,11,0,0,60,0,Withdrawn
1,12,0,0,90,1,Pass
1,12,2,0,60,0,Pass
0,0,3,0,60,0,Withdrawn
0,1,1,0,60,0,Withdrawn
0,1,1,0,30,1,Distinction
0,9,2,0,60,0,Withdrawn
1,7,2,0,60,0,Withdrawn
1,6,0,0,60,0,Withdrawn
1,2,2,0,60,0,Withdrawn
1,0,1,0,90,0,Distinction
0,1,2,0,90,0,Fail
0,2,2,0,90,0,Withdrawn
0,6,0,0,120,0,Pass
0,12,2,0,120,0,Withdrawn
0,10,2,0,120,0,Pass
0,1,1,0,150,0,Withdrawn
1,11,0,0,120,0,Withdrawn
0,0,2,0,90,0,Withdrawn
0,1,1,0,90,0,Pass
0,4,0,0,120,0,Fail
0,3,2,0,90,0,Fail
1,9,0,0,60,0,Pass
0,1,0,0,60,0,Pass
1,3,0,0,90,0,Distinction
0,11,0,0,60,0,Pass
0,3,0,0,120,0,Withdrawn
0,11,2,0,90,0,Withdrawn
0,4,0,0,90,0,Withdrawn
1,11,2,0,60,0,Withdrawn
0,3,2,0,60,0,Pass
0,1,2,0,120,0,Pass
1,5,1,0,60,0,Withdrawn
0,6,0,0,60,0,Pass
0,12,0,0,60,0,Withdrawn
0,7,2,0,60,0,Withdrawn
0,12,0,0,90,0,Fail
1,7,1,0,180,0,Withdrawn
0,1,2,0,150,0,Fail
0,12,1,0,30,0,Distinction
0,7,0,0,120,0,Fail
0,3,0,0,90,0,Withdrawn
1,9,0,0,120,0,Fail
0,1,0,0,90,0,Fail
0,12,1,0,90,0,Withdrawn
1,6,2,0,150,1,Fail
0,11,2,0,240,0,Withdrawn
1,8,0,0,90,0,Distinction
1,1,2,0,90,0,Withdrawn
0,0,0,0,60,0,Withdrawn
1,4,0,0,120,0,Withdrawn
0,4,2,0,90,0,Withdrawn
0,1,1,0,60,0,Withdrawn
0,0,0,0,60,0,Withdrawn
0,5,2,0,60,0,Pass
1,6,1,0,130,0,Pass
1,5,0,0,90,0,Pass
0,5,0,0,150,0,Distinction
0,1,1,0,120,0,Fail
1,3,0,0,120,0,Distinction
0,6,0,0,120,0,Distinction
1,6,0,0,120,0,Pass
0,0,0,0,60,0,Fail
0,0,0,0,120,0,Distinction
0,2,1,0,90,0,Fail
0,7,1,0,90,0,Distinction
1,4,0,0,60,0,Distinction
0,7,2,0,60,0,Fail
1,10,0,0,60,0,Fail
0,0,2,0,120,0,Fail
0,1,1,0,120,0,Pass
0,1,0,0,90,0,Withdrawn
1,5,0,0,90,0,Pass
0,6,2,0,120,0,Withdrawn
0,6,0,0,60,0,Fail
0,4,2,0,90,0,Withdrawn
0,6,0,0,60,0,Withdrawn
1,4,0,0,120,0,Pass
1,0,2,0,120,0,Fail
1,10,0,0,60,0,Withdrawn
1,8,0,0,150,0,Pass
0,0,0,0,180,0,Withdrawn
0,4,0,0,90,0,Pass
0,5,2,0,135,0,Pass
0,1,1,0,90,0,Fail
0,3,2,0,180,0,Withdrawn
0,7,2,0,90,0,Withdrawn
0,4,1,0,60,0,Pass
0,11,2,0,150,0,Withdrawn
0,5,0,0,120,1,Pass
0,0,2,0,120,1,Withdrawn
0,1,1,0,90,0,Withdrawn
0,6,1,0,60,0,Distinction
0,1,1,0,90,1,Withdrawn
0,7,0,0,60,1,Withdrawn
0,4,0,0,120,0,Withdrawn
1,10,0,0,90,0,Pass
0,4,0,0,150,0,Withdrawn
0,12,2,0,90,0,Withdrawn
1,12,1,0,90,0,Pass
0,0,0,0,120,0,Pass
0,3,2,0,60,0,Withdrawn
0,6,2,0,60,0,Withdrawn
0,1,2,0,90,0,Fail
0,12,0,0,90,0,Fail
0,6,2,0,60,0,Withdrawn
0,0,0,0,60,0,Withdrawn
0,0,2,0,90,0,Pass
0,1,1,0,90,0,Distinction
0,1,1,0,60,0,Pass
0,10,2,0,180,0,Withdrawn
0,0,0,0,60,0,Pass
1,1,1,0,60,0,Pass
0,0,2,0,60,0,Withdrawn
0,12,0,0,30,0,Distinction
0,2,0,0,150,0,Withdrawn
0,10,1,0,60,0,Pass
0,1,0,0,150,0,Withdrawn
1,8,1,0,120,0,Pass
1,2,0,0,120,0,Withdrawn
0,7,0,0,120,1,Withdrawn
1,4,2,0,180,0,Withdrawn
0,12,2,0,120,0,Fail
0,1,1,0,90,0,Withdrawn
0,2,0,0,60,0,Withdrawn
0,0,0,0,60,0,Pass
0,1,1,0,120,0,Withdrawn
0,6,1,0,90,0,Pass
0,6,4,0,90,0,Distinction
0,3,0,0,120,0,Pass
0,9,0,0,60,0,Distinction
0,0,0,0,60,0,Pass
0,1,1,0,60,0,Withdrawn
0,1,0,0,60,0,Pass
0,7,0,0,60,0,Withdrawn
0,11,1,0,60,0,Withdrawn
0,9,0,0,90,1,Distinction
1,9,0,0,90,0,Pass
1,1,4,0,90,0,Withdrawn
0,10,0,0,90,0,Fail
0,7,2,0,60,0,Fail
0,0,0,0,60,0,Withdrawn
1,0,2,0,60,1,Fail
0,10,0,0,60,1,Fail
1,3,0,0,120,0,Withdrawn
0,7,0,0,120,0,Withdrawn
0,1,1,0,90,0,Withdrawn
0,0,2,0,60,0,Withdrawn
0,7,0,0,90,0,Withdrawn
0,1,2,0,90,0,Withdrawn
1,4,1,0,120,0,Withdrawn
0,12,0,0,60,0,Fail
1,12,2,0,90,0,Withdrawn
0,0,2,0,120,0,Pass
0,9,2,0,60,0,Withdrawn
0,10,0,0,60,0,Pass
0,2,0,0,60,0,Pass
1,10,2,0,90,1,Withdrawn
0,11,2,0,60,0,Withdrawn
1,12,2,0,240,0,Withdrawn
0,3,2,0,90,0,Fail
0,4,0,0,120,0,Distinction
0,5,2,0,60,0,Fail
0,6,2,0,90,0,Pass
0,0,2,0,90,0,Withdrawn
0,10,0,0,120,0,Withdrawn
0,0,1,0,30,0,Distinction
0,1,1,0,60,0,Pass
1,1,1,0,30,1,Fail
0,1,1,0,90,0,Pass
0,6,2,0,60,0,Withdrawn
1,5,0,0,150,0,Distinction
0,2,2,0,60,0,Withdrawn
0,2,1,0,60,0,Fail
0,3,1,0,120,0,Pass
0,1,2,0,120,0,Withdrawn
0,6,0,0,60,0,Withdrawn
0,3,2,0,90,1,Withdrawn
0,1,1,0,60,0,Withdrawn
1,9,2,0,90,0,Pass
1,4,0,0,60,0,Withdrawn
1,10,0,0,60,1,Distinction
0,8,0,0,60,0,Withdrawn
0,1,0,0,60,0,Withdrawn
0,1,0,0,90,0,Fail
0,1,2,0,60,0,Withdrawn
0,0,1,0,120,0,Withdrawn
1,1,1,0,60,0,Withdrawn
0,1,0,0,120,0,Fail
0,3,2,0,60,0,Fail
0,0,2,0,90,0,Withdrawn
1,4,0,0,60,0,Fail
0,1,0,0,90,0,Withdrawn
0,11,2,0,60,0,Withdrawn
0,1,0,0,60,0,Distinction
0,4,1,0,60,0,Distinction
0,2,2,0,60,0,Withdrawn
1,9,1,0,60,0,Withdrawn
0,6,2,0,90,0,Withdrawn
0,4,0,0,60,0,Withdrawn
0,8,0,0,150,0,Withdrawn
0,7,2,0,60,0,Distinction
0,2,0,0,120,0,Fail
0,1,1,0,120,1,Withdrawn
0,4,2,0,90,0,Withdrawn
0,7,2,0,60,0,Pass
1,12,0,0,120,0,Withdrawn
0,11,0,0,150,0,Withdrawn
1,2,0,0,120,1,Withdrawn
0,10,0,0,90,0,Withdrawn
0,6,1,0,60,0,Fail
0,0,0,0,120,0,Withdrawn
0,1,0,0,60,0,Withdrawn
0,1,0,0,60,0,Withdrawn
0,11,1,0,30,0,Pass
0,11,0,0,60,0,Pass
0,1,1,0,120,0,Fail
0,1,1,0,90,0,Withdrawn
0,1,1,0,240,0,Withdrawn
0,2,1,0,60,0,Distinction
0,4,1,0,60,0,Distinction
0,1,0,0,90,0,Withdrawn
0,2,0,0,120,0,Pass
0,5,0,0,60,0,Fail
0,5,0,0,60,0,Pass
0,11,2,0,60,0,Fail
0,0,1,0,90,0,Distinction
0,2,0,0,60,0,Pass
0,11,0,0,60,0,Distinction
0,5,1,0,90,0,Pass
0,2,0,0,90,0,Withdrawn
0,5,0,0,60,0,Withdrawn
0,7,0,0,60,0,Pass
0,9,2,0,60,1,Fail
0,3,0,0,90,1,Withdrawn
0,1,1,0,60,0,Fail
0,4,0,0,120,0,Withdrawn
0,6,4,0,30,0,Pass
1,2,2,0,90,0,Withdrawn
0,1,2,0,90,0,Fail
0,10,0,0,120,1,Pass
0,1,1,0,90,0,Pass
0,1,0,0,60,0,Distinction
1,1,0,0,120,0,Fail
0,9,0,0,90,0,Withdrawn
0,3,2,0,60,0,Fail
0,10,0,0,60,0,Withdrawn
0,11,0,0,90,0,Pass
0,10,0,0,120,0,Withdrawn
1,6,0,0,60,0,Fail
0,11,0,0,60,0,Pass
0,5,1,0,120,0,Pass
0,9,0,0,120,0,Pass
0,11,2,0,60,0,Withdrawn
0,12,2,0,120,0,Withdrawn
0,1,0,0,105,0,Withdrawn
0,12,2,0,240,0,Pass
1,2,0,0,60,0,Withdrawn
1,3,2,0,60,0,Withdrawn
0,0,1,0,240,0,Withdrawn
0,11,0,0,90,0,Pass
1,11,2,0,120,0,Pass
0,0,2,0,90,0,Fail
0,4,0,0,60,0,Fail
0,3,2,0,60,0,Withdrawn
0,2,0,0,90,0,Pass
0,10,2,0,120,0,Withdrawn
1,0,0,0,120,0,Fail
1,7,0,0,240,0,Distinction
0,1,0,0,90,0,Withdrawn
0,8,1,0,120,0,Pass
0,7,1,0,60,0,Pass
1,1,0,0,60,0,Pass
0,12,3,0,120,0,Withdrawn
0,7,0,0,90,0,Withdrawn
1,12,2,0,90,0,Distinction
0,6,0,0,60,0,Fail
0,11,0,0,120,0,Fail
0,1,0,0,90,0,Fail
0,1,0,0,90,0,Withdrawn
0,1,2,0,90,0,Fail
0,10,0,0,120,1,Withdrawn
0,10,2,0,90,1,Fail
0,1,2,0,90,0,Pass
0,7,0,0,60,0,Fail
0,4,2,0,60,0,Withdrawn
1,5,2,0,90,0,Withdrawn
0,5,0,0,60,0,Withdrawn
1,3,1,0,150,0,Pass
0,10,2,0,60,0,Withdrawn
0,8,0,0,60,0,Pass
0,2,0,0,90,0,Withdrawn
0,5,0,0,60,0,Fail
0,10,1,0,60,0,Withdrawn
0,11,0,0,60,0,Pass
1,4,1,0,120,1,Withdrawn
0,2,0,0,60,0,Withdrawn
0,2,0,0,60,0,Withdrawn
0,7,2,0,180,0,Distinction
0,9,2,0,180,0,Withdrawn
0,1,1,0,90,0,Withdrawn
0,7,0,0,90,0,Withdrawn
0,1,1,0,90,0,Withdrawn
0,1,0,0,60,0,Pass
1,0,2,0,90,0,Withdrawn
0,2,0,0,60,0,Pass
0,8,1,0,90,0,Withdrawn
0,9,0,0,60,0,Withdrawn
0,1,1,0,90,0,Pass
1,7,0,0,30,0,Pass
0,12,0,0,210,0,Fail
0,1,1,0,90,0,Withdrawn
0,0,0,0,60,0,Pass
0,1,1,0,30,0,Pass
0,1,2,0,60,0,Withdrawn
0,6,4,0,30,0,Distinction
0,12,1,0,60,0,Fail
0,9,0,0,60,0,Pass
0,12,0,0,90,0,Withdrawn
0,11,1,0,60,0,Fail
0,4,0,0,60,0,Fail
0,1,0,0,90,0,Withdrawn
0,3,0,0,60,0,Withdrawn
0,1,4,0,60,0,Fail
1,0,0,0,210,1,Withdrawn
1,11,2,0,90,0,Pass
1,11,0,0,90,0,Pass
0,1,0,0,90,0,Fail
0,4,2,0,60,0,Fail
0,5,2,0,60,0,Fail
0,0,1,0,60,0,Pass
0,11,0,0,90,0,Fail
0,2,0,0,60,0,Withdrawn
0,1,2,0,120,0,Fail
0,9,0,0,60,0,Withdrawn
0,7,1,0,60,0,Pass
0,2,0,0,60,0,Withdrawn
0,9,0,0,60,0,Withdrawn
0,4,0,0,60,0,Withdrawn
0,4,0,0,120,0,Withdrawn
0,1,2,0,60,0,Pass
0,11,0,0,90,0,Withdrawn
0,10,2,0,120,0,Pass
0,4,2,0,90,0,Withdrawn
0,5,0,0,90,1,Fail
0,12,1,0,120,0,Withdrawn
0,7,0,0,90,0,Pass
0,7,2,0,60,0,Withdrawn
1,1,1,0,60,0,Pass
0,1,1,0,75,0,Withdrawn
0,1,1,0,90,0,Pass
0,6,0,0,60,0,Withdrawn
1,12,0,0,90,0,Pass
1,1,1,0,90,0,Pass
0,7,0,0,60,0,Distinction
0,12,0,0,90,0,Distinction
0,0,0,0,60,0,Withdrawn
0,2,2,0,60,0,Withdrawn
0,11,0,0,60,0,Withdrawn
1,10,0,0,90,0,Withdrawn
0,1,0,0,60,0,Fail
1,0,0,0,60,1,Pass
1,10,0,0,90,0,Withdrawn
0,0,0,0,150,0,Fail
0,7,0,0,60,1,Withdrawn
1,2,2,0,90,0,Distinction
0,9,0,0,60,0,Withdrawn
0,2,0,0,90,0,Fail
0,0,0,0,60,0,Pass
0,4,2,0,60,0,Fail
0,7,2,0,90,0,Withdrawn
0,10,0,0,90,0,Pass
1,7,0,0,60,0,Withdrawn
0,1,0,0,90,0,Distinction
1,6,0,0,90,0,Withdrawn
1,12,0,0,180,1,Withdrawn
0,0,1,0,60,0,Withdrawn
0,6,2,0,60,0,Withdrawn
0,3,1,0,240,0,Withdrawn
0,12,2,0,90,0,Withdrawn
0,5,0,0,60,0,Pass
0,1,2,0,60,0,Withdrawn
0,7,0,0,60,0,Distinction
0,12,0,0,150,1,Withdrawn
1,2,2,0,150,0,Fail
1,6,0,0,90,0,Withdrawn
0,9,2,0,60,0,Withdrawn
1,1,1,0,60,0,Fail
0,7,0,0,60,0,Pass
0,2,2,0,60,0,Pass
0,2,2,0,60,0,Fail
0,2,0,0,60,0,Withdrawn
1,2,0,0,120,1,Withdrawn
0,6,1,0,60,0,Withdrawn
0,6,1,0,120,0,Withdrawn
1,7,1,0,30,0,Pass
0,12,0,0,150,0,Withdrawn
0,10,0,0,120,0,Fail
0,6,4,0,90,0,Distinction
0,0,2,0,120,0,Withdrawn
0,12,2,0,60,0,Withdrawn
0,5,1,0,60,0,Pass
0,1,2,0,60,0,Withdrawn
0,8,0,0,120,0,Distinction
1,4,1,0,120,0,Withdrawn
0,7,2,0,60,0,Withdrawn
0,1,1,0,60,0,Withdrawn
0,2,1,0,60,0,Withdrawn
0,1,0,0,60,0,Pass
0,7,0,0,90,0,Distinction
0,5,1,0,120,0,Withdrawn
0,7,0,0,120,0,Fail
1,9,0,0,60,0,Withdrawn
0,4,0,0,120,0,Pass
0,0,2,0,60,0,Withdrawn
0,1,1,0,90,0,Withdrawn
0,0,1,0,60,0,Withdrawn
0,4,2,0,60,0,Fail
0,4,1,0,60,0,Pass
0,6,2,0,90,0,Fail
0,6,2,0,60,0,Fail
0,0,2,0,120,0,Withdrawn
0,9,0,0,60,0,Fail
0,8,2,0,60,0,Distinction
0,4,0,0,30,0,Pass
0,7,1,0,60,0,Pass
0,1,0,0,120,0,Withdrawn
0,12,0,0,90,0,Withdrawn
0,7,2,0,60,0,Fail
0,2,0,0,60,0,Pass
0,3,0,0,60,0,Withdrawn
0,5,2,0,60,0,Withdrawn
1,0,1,0,60,0,Withdrawn
0,3,2,0,60,0,Withdrawn
0,9,0,0,60,0,Pass
0,5,0,0,60,0,Fail
0,3,1,0,90,0,Withdrawn
0,12,0,0,60,0,Distinction
0,2,2,0,90,0,Withdrawn
0,7,0,0,60,0,Withdrawn
0,0,1,0,60,0,Fail
1,4,2,0,60,0,Fail
0,12,0,0,120,0,Withdrawn
0,6,4,0,60,0,Distinction
1,12,1,0,120,0,Withdrawn
0,8,0,0,60,0,Fail
0,6,1,0,60,0,Fail
1,0,0,0,30,0,Withdrawn
0,5,2,0,90,0,Fail
0,0,0,0,120,0,Withdrawn
0,10,2,0,120,1,Withdrawn
0,1,2,0,90,0,Fail
0,0,2,0,60,0,Pass
0,3,2,0,90,0,Withdrawn
0,7,1,0,90,1,Pass
1,11,2,0,60,0,Fail
0,7,2,0,120,1,Withdrawn
1,2,2,0,60,0,Withdrawn
1,7,0,0,60,0,Fail
0,12,3,0,120,0,Withdrawn
0,1,0,0,90,1,Withdrawn
1,0,0,0,90,0,Distinction
0,12,2,0,60,0,Withdrawn
1,3,2,0,60,0,Pass
0,11,0,0,60,1,Pass
0,0,2,0,60,0,Fail
1,0,0,0,180,0,Pass
1,7,1,0,60,0,Withdrawn
0,1,1,0,30,0,Fail
0,0,1,0,30,0,Pass
0,2,0,0,60,1,Fail
0,6,2,0,90,0,Fail
0,5,2,0,60,0,Withdrawn
0,0,0,0,60,0,Withdrawn
0,2,2,0,60,0,Pass
1,12,2,0,60,0,Fail
1,0,2,0,120,0,Withdrawn
0,7,0,0,60,0,Fail
1,4,0,0,30,0,Pass
1,7,2,0,60,0,Pass
0,1,2,0,60,0,Pass
0,1,2,0,30,0,Pass
0,6,1,0,90,0,Pass
0,6,2,0,60,0,Withdrawn
1,0,2,0,90,0,Withdrawn
0,1,1,0,30,0,Withdrawn
1,1,1,0,60,0,Fail
0,10,0,0,60,0,Withdrawn
0,9,0,0,60,0,Distinction
0,7,2,0,30,0,Pass
0,10,2,0,90,0,Withdrawn
0,2,2,0,90,0,Withdrawn
0,4,0,0,60,0,Withdrawn
0,6,0,0,60,0,Pass
0,7,0,0,90,1,Withdrawn
0,10,0,0,60,0,Withdrawn
0,10,2,0,60,0,Withdrawn
1,9,0,0,90,1,Withdrawn
0,7,2,0,90,0,Fail
0,4,2,0,60,0,Withdrawn
0,3,2,0,90,1,Withdrawn
1,5,2,0,60,0,Pass
0,4,2,0,30,0,Withdrawn
0,2,0,0,60,0,Withdrawn
0,11,0,0,60,0,Pass
0,7,0,0,60,0,Pass
0,12,0,0,60,0,Distinction
1,1,0,0,60,0,Withdrawn
0,7,0,0,60,0,Distinction
0,5,0,0,30,0,Fail
0,2,0,0,60,1,Withdrawn
0,9,2,0,90,0,Withdrawn
0,1,0,0,60,0,Fail
0,2,2,0,120,1,Withdrawn
0,6,0,0,90,0,Withdrawn
1,1,4,0,60,0,Distinction
0,5,0,0,75,0,Withdrawn
0,7,2,0,60,0,Withdrawn
0,2,2,0,60,0,Fail
1,1,1,0,60,0,Withdrawn
0,7,2,0,60,0,Fail
0,9,2,0,120,1,Withdrawn
0,7,0,0,60,0,Fail
0,12,0,0,60,0,Withdrawn
0,11,0,0,60,0,Withdrawn
0,2,0,0,60,0,Withdrawn
1,9,0,0,90,1,Withdrawn
0,9,0,0,60,0,Withdrawn
0,12,0,0,90,0,Withdrawn
0,11,0,0,60,0,Fail
0,0,2,0,60,1,Withdrawn
0,2,2,0,60,0,Withdrawn
0,11,0,0,60,0,Pass
0,12,0,0,90,0,Withdrawn
0,2,2,0,90,0,Withdrawn
0,1,2,0,60,0,Withdrawn
1,11,0,0,120,0,Withdrawn
1,7,0,0,90,0,Fail
0,6,4,0,30,0,Distinction
0,7,2,0,60,1,Pass
0,9,1,0,60,0,Fail
0,2,1,0,60,0,Withdrawn
0,12,2,0,120,0,Withdrawn
0,1,1,0,90,0,Distinction
1,9,0,0,60,0,Fail
1,3,0,0,120,0,Pass
0,12,4,0,30,0,Fail
0,10,0,0,30,0,Withdrawn
0,12,0,0,90,0,Withdrawn
0,6,0,0,60,0,Withdrawn
1,12,0,0,90,0,Pass
0,9,0,0,60,0,Withdrawn
0,0,0,0,60,0,Pass
1,12,2,0,60,0,Pass
0,8,4,0,90,0,Distinction
0,10,0,0,60,0,Pass
0,0,0,0,90,0,Fail
0,7,1,0,30,0,Withdrawn
0,4,0,0,60,1,Pass
0,4,0,0,60,0,Fail
0,2,2,0,60,0,Fail
1,10,2,0,90,0,Withdrawn
0,3,0,0,60,0,Pass
1,10,2,0,30,0,Withdrawn
0,12,0,0,60,0,Pass
0,12,0,0,90,0,Withdrawn
0,1,2,0,60,0,Fail
0,12,0,0,90,0,Withdrawn
1,6,2,0,60,0,Pass
0,4,0,0,60,0,Fail
1,6,4,0,30,0,Withdrawn
0,7,2,0,60,0,Withdrawn
1,12,0,0,60,0,Pass
0,2,2,0,60,0,Fail
0,12,0,0,90,0,Pass
1,9,0,0,120,0,Withdrawn
0,7,0,0,60,0,Pass
1,12,1,0,60,0,Distinction
0,9,1,0,30,0,Distinction
0,12,1,0,120,0,Fail
0,10,2,0,60,0,Withdrawn
0,12,1,0,60,0,Withdrawn
1,0,2,0,60,0,Fail
0,1,1,0,60,0,Pass
0,3,0,0,30,1,Distinction
